Date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y
2022-01-02-12:05:23,0.167221614189912,0,0,0.307992235701531,0,0,0,0,0.426650422133971,0,0,0.526343069481961
2022-01-02-12:05:24,0.670876554334536,0,0,0.428801772976294,0,0,0,0,0.737056447989307,0,0,1.48756171292619
2022-01-02-12:05:25,0.826326876957901,0,0,0.211265413435176,0,0,0,0,0.882775687889662,0,0,0.632668810633756
2022-01-02-12:05:26,0.573908982391004,0,0,0.947322881575674,0,0,0,0,0.322862524548545,0,0,2.30577934122425
2022-01-02-12:05:27,0.294371932523791,0,0,0.546989279813133,0,0,0,0,0.123688800900709,0,0,1.47678428441361
2022-01-02-12:05:27,0.278258131328039,0,0,0.380303372493945,0,0,0,0,0.296151533795055,0,0,0.944759449074665
2022-01-02-12:05:28,0.450124898904469,0,0,0.82794709001435,0,0,0,0,0.384958101240918,0,0,1.54911151213608
2022-01-02-12:05:29,0.147313370176125,0,0,0.741949907783419,0,0,0,0,0.842091177890543,0,0,0.118214169102053
2022-01-02-12:05:30,0.90283418438863,0,0,0.590846130191348,0,0,0,0,0.832700493400916,0,0,0.0939794093780531
2022-01-02-12:05:31,0.868593296920881,0,0,0.738267430325504,0,0,0,0,0.775950003378093,0,0,0.812738793983593
2022-01-02-12:05:31,0.336750851233955,0,0,0.969890935362782,0,0,0,0,0.970949873703066,0,0,0.26308534891536
2022-01-02-12:05:32,0.54092723588692,0,0,0.12609439751599,0,0,0,0,0.486207150712144,0,0,0.99146219712393
2022-01-02-12:05:33,0.648925543969963,0,0,0.103687325550709,0,0,0,0,0.67786347595742,0,0,1.16932360713813
2022-01-02-12:05:34,0.889684891127981,0,0,0.811333212300669,0,0,0,0,0.501491318352055,0,0,1.14464756576365
2022-01-02-12:05:35,0.119973530555144,0,0,0.157339532540645,0,0,0,0,0.953517067718785,0,0,-0.704038049360199
2022-01-02-12:05:36,0.1591604190832,0,0,0.278700446588919,0,0,0,0,0.85210804114351,0,0,-0.35993344726585
2022-01-02-12:05:36,0.835002641531173,0,0,0.0750331720197573,0,0,0,0,0.282911639865488,0,0,1.58364639402341
2022-01-02-12:05:37,0.0842724123364315,0,0,0.0589290516031906,0,0,0,0,0.080334841881413,0,0,0.936749916611346
2022-01-02-12:05:38,0.218368266231846,0,0,0.490994844241068,0,0,0,0,0.689509309234563,0,0,0.216866834497302
2022-01-02-12:05:39,0.976841811011545,0,0,0.857823105964344,0,0,0,0,0.0698554952209816,0,0,1.22852976202085
2022-01-02-12:05:40,0.992479989281856,0,0,0.68430622349726,0,0,0,0,0.876581134423614,0,0,-0.627423260753316
2022-01-02-12:05:41,0.227700019825716,0,0,0.760928398370743,0,0,0,0,0.812147291020956,0,0,0.245179531500608
2022-01-02-12:05:42,0.550525761817116,0,0,0.463799432176165,0,0,0,0,0.331968723833561,0,0,1.68187861199859
2022-01-02-12:05:43,0.280238506973255,0,0,0.0689044137927703,0,0,0,0,0.0744471738766879,0,0,1.08380067566417
2022-01-02-12:05:43,0.697207422277424,0,0,0.992858138810843,0,0,0,0,0.156661760204006,0,0,3.32034383122001
2022-01-02-12:05:44,0.815399004498031,0,0,0.522118981473614,0,0,0,0,0.468591982054058,0,0,1.88857257827085
2022-01-02-12:05:45,0.0494550684723072,0,0,0.6472361077182,0,0,0,0,0.0154667588183656,0,0,1.64183644147363
2022-01-02-12:05:46,0.355562926896382,0,0,0.259879457284696,0,0,0,0,0.595452207461931,0,0,0.333050131261132
2022-01-02-12:05:47,0.0598251459863968,0,0,0.95199143470265,0,0,0,0,0.221991821555421,0,0,1.53972950241824
2022-01-02-12:05:48,0.25469715414336,0,0,0.0919827226293273,0,0,0,0,0.0913037507957779,0,0,1.04208027259937
2022-01-02-12:05:48,0.788940297549125,0,0,0.282054646594916,0,0,0,0,0.941470448025502,0,0,0.934944355407766
2022-01-02-12:05:49,0.638689482843038,0,0,0.623820929685608,0,0,0,0,0.0562775187194348,0,0,2.87407669519708
2022-01-02-12:05:50,0.870599363734946,0,0,0.982527982539032,0,0,0,0,0.803351132737007,0,0,0.972834118709364
2022-01-02-12:05:51,0.190969225575682,0,0,0.205069286935031,0,0,0,0,0.548221027744003,0,0,0.188104522439005
2022-01-02-12:05:52,0.519845556009095,0,0,0.0890688785049133,0,0,0,0,0.586803347885143,0,0,0.658500462898757
2022-01-02-12:05:53,0.107200096065644,0,0,0.915609258762561,0,0,0,0,0.82047635586001,0,0,0.317330064159693
2022-01-02-12:05:54,0.795317074253689,0,0,0.117503057648428,0,0,0,0,0.999885046933778,0,0,0.610144978369173
2022-01-02-12:05:55,0.121783658720087,0,0,0.6923497294751,0,0,0,0,0.137422147833277,0,0,1.46307040188623
2022-01-02-12:05:55,0.0149235487822443,0,0,0.87479408022482,0,0,0,0,0.56409556502942,0,0,0.763764495964484
2022-01-02-12:05:56,0.308429854973219,0,0,0.326842580907978,0,0,0,0,0.989249296963681,0,0,-0.455400009445758
2022-01-02-12:05:57,0.988958320259117,0,0,0.655819902138319,0,0,0,0,0.344243879127316,0,0,0.424885255383294
2022-01-02-12:05:58,0.00580931319156663,0,0,0.802459710089024,0,0,0,0,0.698076324260328,0,0,0.419415072256881
2022-01-02-12:05:59,0.807575273949187,0,0,0.143999744080938,0,0,0,0,0.0389082091394812,0,0,2.45306934512462
2022-01-02-12:05:59,0.720024168188684,0,0,0.0449144238419831,0,0,0,0,0.206206691772677,0,0,2.33366965630473
2022-01-02-12:06:00,0.968497879777569,0,0,0.928472548658028,0,0,0,0,0.372972328925971,0,0,0.745330388548457
2022-01-02-12:06:01,0.189035785987508,0,0,0.194542929618619,0,0,0,0,0.926126225297339,0,0,-0.572796174221041
2022-01-02-12:06:02,0.759439533313271,0,0,0.138914660243317,0,0,0,0,0.114766587668564,0,0,2.59769178774143
2022-01-02-12:06:03,0.404878416578285,0,0,0.905459475393873,0,0,0,0,0.786067469061818,0,0,0.704404340875411
2022-01-02-12:06:03,0.953846185177099,0,0,0.607963338883128,0,0,0,0,0.933869751726743,0,0,-0.605181273597303
2022-01-02-12:06:04,0.0635221052425913,0,0,0.338021380284335,0,0,0,0,0.701405592181254,0,0,-0.0327812680464018
2022-01-02-12:06:05,0.0928985062311404,0,0,0.97746038507903,0,0,0,0,0.254062349156011,0,0,1.50975064218477
2022-01-02-12:06:06,0.590498057559598,0,0,0.474475895522628,0,0,0,0,0.00268106363480913,0,0,2.56128710017103
2022-01-02-12:06:07,0.426550031201914,0,0,0.891668246458285,0,0,0,0,0.911578292013146,0,0,0.489836795595963
2022-01-02-12:06:08,0.206078965754714,0,0,0.630931507074274,0,0,0,0,0.143074647653848,0,0,1.43860811465741
2022-01-02-12:06:09,0.894890164923854,0,0,0.0320280648581683,0,0,0,0,0.960857068898622,0,0,-0.618200052655283
2022-01-02-12:06:09,0.482844196038786,0,0,0.0260762078990229,0,0,0,0,0.438949067618232,0,0,0.744828788478105
2022-01-02-12:06:10,0.134666938090231,0,0,0.246572351458017,0,0,0,0,0.278862626471091,0,0,0.74022418666754
2022-01-02-12:06:11,0.913356812091079,0,0,0.831215597514529,0,0,0,0,0.652862277533859,0,0,0.567237398810889
